Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
48	2.0264623	3.2739308	12.3742895	-3.835931	4.09	6.527013	31.0	0.0	300.0	43215.0	0.02939795918367347	0.7750702	0.8731921	3.8854666	-2.4527621	1.4427062	1.9424167	18.591074	-4.0834146	-1.3347251e-09	-0.0070687686	-1.2207031e-08	-0.010611861	0.80660695	-0.2617693	5.230446	-2.1224194	1.4326549	-0.011280537	2.838188	0.0	1.5465558	0.0083381	1470000	5030.510858535767
49	2.6704628	3.5177982	14.535477	-3.9869766	4.49	6.9433346	31.0	0.0	300.0	43664.0	0.029109333333333334	0.94541544	0.9152266	3.9114835	-2.7555416	1.4747027	1.5563531	12.64401	-2.8633924	2.0239228e-09	-0.007264328	5.5948894e-09	-0.010579362	1.0287125	-0.36164743	5.360251	-1.9477015	1.4213743	-0.012307763	2.6404567	0.0	1.5328422	0.008864615	1500000	5131.716485977173
50	3.4345407	3.2574217	10.966723	-2.4138656	5.43	6.681699	27.0	0.0	300.0	44207.0	0.02889346405228758	1.0538399	0.95873374	4.3922853	-2.641378	1.4800252	1.54262	15.083741	-1.6348966	9.7311235e-09	-0.0074919295	5.086263e-09	-0.012014266	0.9581663	-0.32077253	5.4144053	-1.7396715	1.4090666	-0.012590528	2.6038485	0.0	1.5270803	0.008705618	1530000	5233.364774227142
51	2.6592104	3.376771	12.506245	-3.6646464	5.18	8.343117	42.0	0.0	300.0	44725.0	0.028669871794871796	1.1259075	0.9342517	4.085413	-2.6042833	1.5690999	1.56788	15.48238	-2.4696627	8.4895707e-10	-0.007324609	0.0	-0.011053414	0.88353086	-0.27430826	6.2884045	-2.3028886	1.396476	-0.013021469	2.6196136	0.0	1.5221901	0.008804216	1560000	5336.689471960068
52	2.540781	3.2617345	10.823468	-3.007236	4.54	7.605814	35.0	0.0	300.0	45179.0	0.02841446540880503	0.967859	0.9188683	3.8776417	-2.5797882	1.5442346	1.6786971	17.636398	-2.1673028	-1.0698806e-08	-0.007800892	-8.138021e-09	-0.01175035	0.7333615	-0.23289323	6.0433183	-2.446345	1.3834546	-0.013850808	2.6501882	0.0	1.5048928	0.009262721	1590000	5442.28685593605
53	2.989818	3.5111694	15.204366	-3.248358	3.86	5.805205	25.0	0.0	300.0	45565.0	0.028126543209876544	0.9578223	0.91087896	3.829927	-2.834871	1.3958926	1.5625732	13.535545	-2.1369407	-1.9410815e-09	-0.006781347	4.0690105e-09	-0.009676656	1.0492454	-0.37373638	4.7435536	-1.872649	1.3696038	-0.015056372	2.8459897	0.0	1.5368497	0.009229253	1620000	5543.6023733615875
54	2.7222118	2.9470084	10.057192	-3.9252088	4.35	7.3148813	47.0	0.0	300.0	46000.0	0.027878787878787878	1.0788181	0.94600093	4.120205	-2.5593488	1.2355655	1.2739615	10.742652	-2.5703335	1.6221134e-09	-0.0067806365	1.2207031e-08	-0.009248742	0.7828094	-0.28357878	6.035281	-2.3173277	1.3545474	-0.015800595	2.8433275	0.0	1.5321369	0.00935588	1650000	5644.401327848434
55	3.0138843	3.2336113	11.215242	-4.3651953	4.48	7.2173133	37.0	0.0	300.0	46448.0	0.02764761904761905	1.0794882	0.8894231	4.4656367	-2.338426	1.3524594	1.7019898	15.128141	-5.267274	8.1662765e-09	-0.0077233734	2.0345052e-08	-0.012437618	0.99793255	-0.3411649	6.0226626	-2.738248	1.3387468	-0.016375542	2.618766	0.0	1.5065385	0.008550214	1680000	5745.7071652412415
56	3.3527122	3.1246688	10.259826	-2.488993	6.12	8.440712	40.0	0.0	300.0	47060.0	0.02752046783625731	1.1558508	0.8702643	3.6313243	-2.4612448	1.4366595	1.6736789	14.658375	-2.3410535	-5.4810716e-09	-0.0071520614	-1.4241537e-08	-0.011311499	0.9393987	-0.3185284	8.06715	-3.540986	1.3223712	-0.015758872	2.7222195	0.0	1.5356542	0.008905702	1710000	5846.789573907852
57	3.2452796	2.846324	12.170954	-1.7247738	5.47	7.445072	36.0	0.0	300.0	47607.0	0.027360344827586206	1.2325068	0.9165986	4.3208933	-2.3468966	1.7869093	1.9098997	16.048645	-2.7988605	6.573693e-09	-0.006961066	1.6276042e-08	-0.010656612	0.78458834	-0.2846881	6.432493	-2.7318215	1.3066124	-0.01565671	2.852433	0.0	1.5202782	0.009483282	1740000	5947.881675958633
